ID,BARRIO,DISTRITO,ESTADO,LATITUD,LONGITUD,COD_POSTAL,FECHA_INSTALACION,coordenadasGPS,capacidadMax,cantidadJuegosPorTipo,estadoGlobalArea
16881,HISPANOAMERICA,CHAMARTIN,OPERATIVO,40.45832441,-3.68742256,28036,2006-05-10,"[-3.68742256, 40.45832441]",21,"{'deportivas': 0, 'mayores': 0, 'infantiles': 5}",BUENO
16883,NUEVA ESPAÑA,CHAMARTIN,OPERATIVO,40.45951621,-3.68698153,28036,2005-09-27,"[-3.68698153, 40.45951621]",29,"{'deportivas': 0, 'mayores': 0, 'infantiles': 4}",SUFICIENTE
16884,NUEVA ESPAÑA,CHAMARTIN,OPERATIVO,40.45921877,-3.68765991,28036,2005-09-27,"[-3.68765991, 40.45921877]",23,"{'deportivas': 0, 'mayores': 0, 'infantiles': 4}",SUFICIENTE
16888,HISPANOAMERICA,CHAMARTIN,OPERATIVO,40.45612362,-3.67533393,28016,2006-02-01,"[-3.67533393, 40.45612362]",17,"{'deportivas': 0, 'mayores': 0, 'infantiles': 4}",SUFICIENTE
16890,HISPANOAMERICA,CHAMARTIN,OPERATIVO,40.45397106,-3.66443083,28016,2005-12-21,"[-3.66443083, 40.45397106]",19,"{'deportivas': 0, 'mayores': 0, 'infantiles': 5}",SUFICIENTE
16892,HISPANOAMERICA,CHAMARTIN,OPERATIVO,40.45421273,-3.67255434,28016,2007-10-31,"[-3.67255434, 40.45421273]",21,"{'deportivas': 0, 'mayores': 0, 'infantiles': 5}",BUENO
16896,CIUDAD JARDIN,CHAMARTIN,OPERATIVO,40.44973204,-3.67225435,28002,2005-10-20,"[-3.67225435, 40.44973204]",23,"{'deportivas': 0, 'mayores': 0, 'infantiles': 5}",BUENO
16898,PROSPERIDAD,CHAMARTIN,OPERATIVO,40.44588598,-3.66855744,28002,2006-08-03,"[-3.66855744, 40.44588598]",38,"{'deportivas': 0, 'mayores': 0, 'infantiles': 6}",SUFICIENTE
16900,CIUDAD JARDIN,CHAMARTIN,OPERATIVO,40.4473026,-3.67081024,28002,2005-12-15,"[-3.67081024, 40.4473026]",14,"{'deportivas': 0, 'mayores': 0, 'infantiles': 2}",SUFICIENTE
16902,PROSPERIDAD,CHAMARTIN,OPERATIVO,40.44559989,-3.66604278,28002,2006-04-18,"[-3.66604278, 40.44559989]",25,"{'deportivas': 0, 'mayores': 0, 'infantiles': 8}",SUFICIENTE
16904,PROSPERIDAD,CHAMARTIN,OPERATIVO,40.43945416,-3.67579054,28002,2006-02-20,"[-3.67579054, 40.43945416]",39,"{'deportivas': 0, 'mayores': 0, 'infantiles': 9}",SUFICIENTE
17340,LUCERO,LATINA,OPERATIVO,40.40134326,-3.74848562,28047,2004-12-10,"[-3.74848562, 40.40134326]",7,"{'deportivas': 0, 'mayores': 0, 'infantiles': 3}",SUFICIENTE
17342,LOS CARMENES,LATINA,OPERATIVO,40.40255264,-3.74375482,28047,2004-12-10,"[-3.74375482, 40.40255264]",8,"{'deportivas': 0, 'mayores': 0, 'infantiles': 2}",BUENO
17344,LOS CARMENES,LATINA,OPERATIVO,40.40253204,-3.74411308,28047,2004-12-10,"[-3.74411308, 40.40253204]",12,"{'deportivas': 0, 'mayores': 0, 'infantiles': 4}",BUENO
17346,LUCERO,LATINA,OPERATIVO,40.40272272,-3.7523483,28011,2004-12-13,"[-3.7523483, 40.40272272]",11,"{'deportivas': 0, 'mayores': 0, 'infantiles': 3}",BUENO
17348,LUCERO,LATINA,OPERATIVO,40.40468079,-3.74639248,28011,2007-02-02,"[-3.74639248, 40.40468079]",9,"{'deportivas': 0, 'mayores': 0, 'infantiles': 4}",BUENO
17350,LUCERO,LATINA,OPERATIVO,40.40282949,-3.74828144,28047,2007-02-02,"[-3.74828144, 40.40282949]",16,"{'deportivas': 0, 'mayores': 0, 'infantiles': 2}",SUFICIENTE
17352,LOS CARMENES,LATINA,OPERATIVO,40.40448699,-3.73325818,28047,2007-02-13,"[-3.73325818, 40.40448699]",16,"{'deportivas': 0, 'mayores': 0, 'infantiles': 4}",SUFICIENTE
17355,LOS CARMENES,LATINA,OPERATIVO,40.40552269,-3.73127776,28047,2007-02-13,"[-3.73127776, 40.40552269]",23,"{'deportivas': 0, 'mayores': 0, 'infantiles': 4}",SUFICIENTE
17357,LUCERO,LATINA,OPERATIVO,40.39648111,-3.74556781,28047,2007-02-14,"[-3.74556781, 40.39648111]",10,"{'deportivas': 0, 'mayores': 0, 'infantiles': 3}",SUFICIENTE
17359,LUCERO,LATINA,OPERATIVO,40.39991936,-3.74699408,28047,2004-12-17,"[-3.74699408, 40.39991936]",13,"{'deportivas': 3, 'mayores': 1, 'infantiles': 10}",BUENO
17361,ALUCHE,LATINA,OPERATIVO,40.39429729,-3.75539975,28047,2007-10-19,"[-3.75539975, 40.39429729]",14,"{'deportivas': 0, 'mayores': 0, 'infantiles': 2}",INSUFICIENTE
17363,ALUCHE,LATINA,OPERATIVO,40.39503914,-3.74380258,28047,2004-12-17,"[-3.74380258, 40.39503914]",8,"{'deportivas': 0, 'mayores': 0, 'infantiles': 2}",BUENO
17365,LOS CARMENES,LATINA,OPERATIVO,40.3961465,-3.74121265,28047,2005-01-24,"[-3.74121265, 40.3961465]",15,"{'deportivas': 0, 'mayores': 0, 'infantiles': 2}",INSUFICIENTE
17367,CAMPAMENTO,LATINA,OPERATIVO,40.39452841,-3.77424426,28024,2005-10-13,"[-3.77424426, 40.39452841]",14,"{'deportivas': 0, 'mayores': 0, 'infantiles': 2}",BUENO
17369,CAMPAMENTO,LATINA,OPERATIVO,40.39365775,-3.77999895,28024,2007-01-24,"[-3.77999895, 40.39365775]",14,"{'deportivas': 0, 'mayores': 0, 'infantiles': 2}",BUENO
17371,PUERTA DEL ANGEL,LATINA,OPERATIVO,40.40873025,-3.73607949,28011,2004-12-13,"[-3.73607949, 40.40873025]",17,"{'deportivas': 0, 'mayores': 0, 'infantiles': 2}",SUFICIENTE
17373,PUERTA DEL ANGEL,LATINA,OPERATIVO,40.40770809,-3.73843839,28011,2007-02-13,"[-3.73843839, 40.40770809]",4,"{'deportivas': 0, 'mayores': 0, 'infantiles': 1}",BUENO
17375,LUCERO,LATINA,OPERATIVO,40.40715214,-3.74385034,28011,2006-06-19,"[-3.74385034, 40.40715214]",12,"{'deportivas': 0, 'mayores': 0, 'infantiles': 1}",BUENO
17378,PUERTA DEL ANGEL,LATINA,OPERATIVO,40.41460745,-3.72656592,28011,2006-07-18,"[-3.72656592, 40.41460745]",10,"{'deportivas': 0, 'mayores': 0, 'infantiles': 4}",BUENO
17380,ALUCHE,LATINA,OPERATIVO,40.39205291,-3.75970891,28024,2006-05-09,"[-3.75970891, 40.39205291]",7,"{'deportivas': 0, 'mayores': 0, 'infantiles': 2}",BUENO
17382,ALUCHE,LATINA,OPERATIVO,40.39114116,-3.75990627,28024,2005-05-20,"[-3.75990627, 40.39114116]",13,"{'deportivas': 0, 'mayores': 0, 'infantiles': 4}",BUENO
17384,ALUCHE,LATINA,OPERATIVO,40.391165,-3.75591216,28047,2006-09-06,"[-3.75591216, 40.391165]",11,"{'deportivas': 0, 'mayores': 0, 'infantiles': 3}",SUFICIENTE
17386,PUERTA DEL ANGEL,LATINA,OPERATIVO,40.41287147,-3.72640247,28011,2005-12-01,"[-3.72640247, 40.41287147]",14,"{'deportivas': 0, 'mayores': 0, 'infantiles': 2}",BUENO
17388,PUERTA DEL ANGEL,LATINA,OPERATIVO,40.4073549,-3.72748434,28011,2005-01-13,"[-3.72748434, 40.4073549]",12,"{'deportivas': 10, 'mayores': 2, 'infantiles': 4}",BUENO
17390,ALUCHE,LATINA,OPERATIVO,40.39655211,-3.7588676,28024,2006-09-05,"[-3.7588676, 40.39655211]",17,"{'deportivas': 0, 'mayores': 0, 'infantiles': 7}",BUENO
17392,CAMPAMENTO,LATINA,OPERATIVO,40.37897398,-3.79540389,28024,2007-01-10,"[-3.79540389, 40.37897398]",14,"{'deportivas': 0, 'mayores': 0, 'infantiles': 2}",BUENO
17394,LOS CARMENES,LATINA,OPERATIVO,40.40012103,-3.74037308,28047,2007-04-10,"[-3.74037308, 40.40012103]",15,"{'deportivas': 0, 'mayores': 0, 'infantiles': 3}",SUFICIENTE
17396,AGUILAS,LATINA,OPERATIVO,40.37614794,-3.77854998,28044,2007-04-25,"[-3.77854998, 40.37614794]",15,"{'deportivas': 0, 'mayores': 0, 'infantiles': 4}",BUENO
17398,ALUCHE,LATINA,OPERATIVO,40.3950176,-3.76674071,28024,2007-03-08,"[-3.76674071, 40.3950176]",10,"{'deportivas': 0, 'mayores': 0, 'infantiles': 2}",BUENO
17401,PUERTA DEL ANGEL,LATINA,OPERATIVO,40.41525208,-3.72508651,28011,2009-05-20,"[-3.72508651, 40.41525208]",23,"{'deportivas': 0, 'mayores': 0, 'infantiles': 4}",INSUFICIENTE
17403,CUATRO VIENTOS,LATINA,OPERATIVO,40.3704109,-3.76542734,28054,2008-03-20,"[-3.76542734, 40.3704109]",10,"{'deportivas': 0, 'mayores': 0, 'infantiles': 4}",SUFICIENTE
17405,ALUCHE,LATINA,OPERATIVO,40.39144389,-3.75883349,28047,2011-11-28,"[-3.75883349, 40.39144389]",19,"{'deportivas': 0, 'mayores': 0, 'infantiles': 6}",BUENO
17407,ALUCHE,LATINA,OPERATIVO,40.39122367,-3.76614534,28024,2010-06-25,"[-3.76614534, 40.39122367]",14,"{'deportivas': 0, 'mayores': 0, 'infantiles': 5}",BUENO
17409,PUERTA BONITA,CARABANCHEL,OPERATIVO,40.37989472,-3.7415691,28025,2003-01-01,"[-3.7415691, 40.37989472]",12,"{'deportivas': 0, 'mayores': 0, 'infantiles': 4}",BUENO
17411,BUENAVISTA,CARABANCHEL,OPERATIVO,40.37281457,-3.75774123,28044,2003-01-01,"[-3.75774123, 40.37281457]",15,"{'deportivas': 0, 'mayores': 0, 'infantiles': 5}",BUENO
17413,PUERTA BONITA,CARABANCHEL,OPERATIVO,40.3756679,-3.74033399,28025,2003-01-01,"[-3.74033399, 40.3756679]",12,"{'deportivas': 0, 'mayores': 0, 'infantiles': 2}",BUENO
