ID,ESTADO,FECHA_INSTALACION,MODELO,tipo_juego,ACCESIBLE,indicadorExposicion,ultimaFechaMantenimiento,desgasteAcumulado,AreaRecreativaID
8976375,OPERATIVO,2022-04-05,Varios Juegos en CDE,deportivas,True,medio,Ausente,2200,18340
8976366,OPERATIVO,2022-10-13,Varios Juegos en CDE,deportivas,False,alto,2024-05-29,4400,18332
8975274,OPERATIVO,2022-10-13,Varios Juegos en CDE,deportivas,False,medio,2023-11-18,500,18332
8975247,OPERATIVO,2022-10-13,Varios Juegos en CDE,deportivas,False,medio,Ausente,1600,18332
8974958,OPERATIVO,2022-10-13,Varios Juegos en CDE,deportivas,False,bajo,2023-12-21,1000,18338
8974725,OPERATIVO,2022-10-13,Varios Juegos en CDE,deportivas,True,medio,2024-04-28,2100,18343
8974561,OPERATIVO,2006-01-01,Varios Juegos en CDE,deportivas,True,medio,2024-03-13,500,18343
8971311,OPERATIVO,2022-09-21,Varios Juegos en CDE,deportivas,Desconocido,medio,2024-04-09,600,18028
8971308,OPERATIVO,2022-09-21,Varios Juegos en CDE,deportivas,Desconocido,medio,2024-01-02,2200,18028
8971301,OPERATIVO,2022-09-21,Varios Juegos en CDE,deportivas,Desconocido,alto,2024-05-15,1500,18028
8971281,OPERATIVO,2022-09-21,Varios Juegos en CDE,deportivas,Desconocido,bajo,2023-11-11,500,18028
8968803,OPERATIVO,2022-09-21,Varios Juegos en CDE,deportivas,False,bajo,2024-08-01,700,18135
8967949,OPERATIVO,2022-09-21,Varios Juegos en CDE,deportivas,True,medio,Ausente,1200,18096
8967771,OPERATIVO,2022-09-21,Varios Juegos en CDE,deportivas,True,alto,2024-08-11,2600,18096
8967517,OPERATIVO,2022-07-22,Varios Juegos en CDE,deportivas,False,alto,2024-05-30,3400,8909085
8954802,OPERATIVO,2013-08-01,Varios Juegos en CDE,deportivas,False,bajo,2024-04-24,0,17585
8944311,OPERATIVO,2013-08-01,Varios Juegos en CDE,deportivas,False,bajo,2024-02-20,600,52141
8944001,OPERATIVO,2013-08-01,Varios Juegos en CDE,deportivas,False,bajo,2024-08-27,1000,52141
8943902,OPERATIVO,2022-10-13,Varios Juegos en CDE,deportivas,False,medio,2024-01-15,2900,52141
8942823,OPERATIVO,2022-10-21,Varios Juegos en CDE,deportivas,False,alto,2024-07-15,3100,17033
8942641,OPERATIVO,2006-06-16,Varios Juegos en CDE,deportivas,False,bajo,2023-10-21,700,17033
8941157,OPERATIVO,2022-10-21,Varios Juegos en CDE,deportivas,False,bajo,2024-02-24,0,17033
8938191,OPERATIVO,2004-01-01,Barra flexiones,deportivas,False,medio,Ausente,3000,52211
8938188,OPERATIVO,2004-01-01,Espaldera,deportivas,False,bajo,2024-01-19,-100,52211
8938187,OPERATIVO,2004-01-01,Escalera horizontal Monkey Bar,deportivas,False,bajo,Ausente,1400,52211
8938087,OPERATIVO,2022-11-13,Varios Juegos en CDE,deportivas,False,bajo,2024-07-06,200,17540
8938085,OPERATIVO,2022-11-13,Varios Juegos en CDE,deportivas,False,medio,2023-12-24,2500,17540
8937657,OPERATIVO,2020-12-09,Varios Juegos en CDE,deportivas,True,bajo,2024-03-17,900,7403983
8937563,OPERATIVO,2021-10-28,Varios Juegos en CDE,deportivas,True,bajo,Ausente,1500,7403983
8934768,OPERATIVO,2022-10-21,Varios Juegos en CDE,deportivas,False,bajo,Ausente,400,17165
8934718,OPERATIVO,2022-10-21,Varios Juegos en CDE,deportivas,False,alto,2024-07-11,1700,17165
8934638,OPERATIVO,2022-10-21,Varios Juegos en CDE,deportivas,False,alto,2023-12-12,1700,17165
8934575,OPERATIVO,2022-10-21,Varios Juegos en CDE,deportivas,False,medio,2024-04-10,2800,17165
8934002,OPERATIVO,2022-10-21,Varios Juegos en CDE,deportivas,False,bajo,Ausente,400,16664
8933982,OPERATIVO,2022-10-21,Varios Juegos en CDE,deportivas,True,medio,2024-02-27,2300,4738111
8933963,OPERATIVO,2022-10-21,Varios Juegos en CDE,deportivas,True,medio,2024-08-05,500,4738111
8930913,OPERATIVO,2023-11-07,Multiejercicio Bicicleta estatica Kompan KPX129-3617,deportivas,True,medio,Ausente,1400,5219928
8930912,OPERATIVO,2023-11-07,Multiejercicio Banco pectoral doble Kompan KPX131-3617,deportivas,True,bajo,2024-10-07,800,5219928
8930911,OPERATIVO,2023-11-07,Multiejercicio Torsion corporal Kompan KPX224-3617,deportivas,True,medio,Ausente,200,5219928
8930910,OPERATIVO,2024-07-06,Multiejercicio Corredor aereo + Bic. eliptica SB Kompan KPX225-3617,deportivas,False,alto,2024-08-13,3100,5219935
8930909,OPERATIVO,2024-07-06,Multiejercicio Bicicleta eliptica Kompan KPX125-3617,deportivas,False,medio,2024-08-04,900,5219935
8930908,OPERATIVO,2024-07-06,Multiejercicio Torsion corporal+ejercicio elevacion Kompan KPX224-3617,deportivas,False,medio,2024-07-07,300,5219935
8930906,OPERATIVO,2023-11-21,Multiejercicio Dip bench Kompan FSW20200,deportivas,False,alto,2024-08-07,3500,5219924
8930905,OPERATIVO,2023-11-21,Multiejercicio Combi Kompan FSW10200,deportivas,False,bajo,Ausente,400,5219924
8930904,OPERATIVO,2023-11-21,Multiejercicio Bolas magneticas Kompan FAZ10200,deportivas,False,alto,2023-12-18,3200,5219924
8930883,OPERATIVO,2023-11-07,Barras de Salto. IDM modelo CG-204,deportivas,False,bajo,Ausente,1100,5213834
8930734,OPERATIVO,2024-03-11,Barras Flexiones fijas. IDM modelo CG-205,deportivas,False,medio,2024-09-11,700,5213833
8930698,OPERATIVO,2023-11-07,Barras Flexiones fijas Proelium PR14012,deportivas,False,medio,2023-12-13,1100,5213834
8930523,OPERATIVO,2024-03-11,Estiramientos Espaldera. IDM modelo CG-203,deportivas,False,bajo,2024-03-11,1100,5213821
8930412,OPERATIVO,2023-12-07,Barras Flexiones. IDM modelo CG-207,deportivas,False,bajo,2024-06-03,900,5213825
8930339,OPERATIVO,2023-12-14,Barras Paralelas. IDM modelo CG-209,deportivas,True,alto,Ausente,2100,5213826
8930331,OPERATIVO,2023-12-07,Barras Paralelas Proelium PR14007,deportivas,False,medio,2024-05-31,100,5213825
8930329,OPERATIVO,2023-11-21,Barras Paralelas Kompan FAZ10400,deportivas,False,medio,Ausente,1800,5219924
8930328,OPERATIVO,2023-11-07,Barras Paralelas Conalsa,deportivas,False,medio,2024-10-07,2200,5213834
8930011,OPERATIVO,2023-11-07,Banco Abdominales Conalsa,deportivas,False,medio,2024-08-24,400,5213834
8914030,OPERATIVO,2023-11-09,1.1M QUARTERPIPE,deportivas,True,alto,2024-09-14,3700,8914013
8914027,OPERATIVO,2023-11-09,GRINDRAIL STANDARD FLOOR,deportivas,True,alto,2023-11-16,1700,8914013
8914023,OPERATIVO,2024-02-25,MO650.5 CANASTA BASKET,deportivas,False,bajo,Ausente,500,8914014
8914022,OPERATIVO,2024-02-25,MO650.5 CANASTA BASKET,deportivas,False,alto,2024-02-25,1700,8914014
8910882,OPERATIVO,2022-05-06,Varios Juegos en CDE,deportivas,True,alto,2024-01-08,2600,18505
8910880,OPERATIVO,2022-05-06,Varios Juegos en CDE,deportivas,True,bajo,Ausente,400,18505
8910879,OPERATIVO,2022-05-06,Varios Juegos en CDE,deportivas,True,alto,Ausente,2400,18505
8910867,OPERATIVO,2022-05-06,Varios Juegos en CDE,deportivas,True,alto,2024-07-19,2900,18505
8910858,OPERATIVO,2022-09-21,Varios Juegos en CDE,deportivas,True,alto,Ausente,2100,18462
8910855,OPERATIVO,2022-09-21,Varios Juegos en CDE,deportivas,True,alto,2024-04-21,1100,18462
8909798,OPERATIVO,2009-01-01,Barra defFlexiones en CDE,deportivas,True,medio,2024-07-11,-100,18638
8909787,OPERATIVO,2013-08-01,Banco de abdominales en CDE,deportivas,True,medio,2023-11-09,1600,18638
8909761,OPERATIVO,2013-08-01,Varios Juegos en CDE,deportivas,True,medio,2024-03-04,2100,18638
8909747,OPERATIVO,2013-01-08,Escalera Horizontal en CDE,deportivas,True,alto,Ausente,900,18638
8907190,OPERATIVO,2022-03-30,Escalera Horizontal en CDE,deportivas,False,alto,Ausente,3600,8799648
8907189,OPERATIVO,2022-03-30,Banco de abdominales en CDE,deportivas,False,alto,2024-10-08,2600,8799648
8907187,OPERATIVO,2022-03-30,Varios Juegos en CDE,deportivas,False,medio,Ausente,400,8799648
8907185,OPERATIVO,2022-03-30,Barra de estiramientos en CDE,deportivas,False,medio,2024-09-06,1100,8799648
8907183,OPERATIVO,2022-03-30,Barras paralelas en CDE,deportivas,False,alto,2024-09-09,2900,8799648
8907180,OPERATIVO,2022-03-24,Banco de abdominales en CDE,deportivas,False,alto,2024-09-24,1700,8781256
8907179,OPERATIVO,2022-11-22,Banco de abdominales en CDE,deportivas,False,bajo,2024-05-15,600,9049654
8907178,OPERATIVO,2022-03-24,Escalera Horizontal en CDE,deportivas,False,bajo,Ausente,800,8781256
8907174,OPERATIVO,2022-03-24,Varios Juegos en CDE,deportivas,False,bajo,2024-01-24,900,8781256
8907173,OPERATIVO,2022-03-24,Barras paralelas en CDE,deportivas,False,medio,Ausente,2400,8781256
8907108,OPERATIVO,2022-03-24,Multiejercicio en CDE,deportivas,False,alto,2024-03-24,1200,8781256
8907078,OPERATIVO,2022-03-24,Barras paralelas en CDE,deportivas,False,alto,2024-06-09,4400,8781256
8905845,OPERATIVO,2022-04-05,Barras paralelas en CDE,deportivas,True,medio,Ausente,2200,8799550
8905833,OPERATIVO,2022-05-04,Varios Juegos en CDE,deportivas,True,medio,2024-07-12,100,8799550
8905803,OPERATIVO,2022-04-05,Varios Juegos en CDE,deportivas,True,alto,2024-02-18,500,8799550
8905772,OPERATIVO,2022-04-05,Banco de abdominales en CDE,deportivas,True,alto,Ausente,3900,8799550
8892600,OPERATIVO,2022-03-30,Barras paralelas en CDE,deportivas,False,bajo,Ausente,1500,8799941
8892599,OPERATIVO,2022-03-30,Barra de estiramientos en CDE,deportivas,False,bajo,Ausente,800,8799941
8892598,OPERATIVO,2022-03-30,Barra de equilibrio en CDE,deportivas,False,medio,2024-03-02,1700,8799941
8892595,OPERATIVO,2022-03-30,Banco de abdominales en CDE,deportivas,False,medio,2024-01-31,2500,8799941
8892592,OPERATIVO,2022-03-30,Varios Juegos en CDE,deportivas,False,bajo,2024-08-22,900,8799941
8892591,OPERATIVO,2022-03-30,Banco de abdominales en CDE,deportivas,False,alto,Ausente,2700,8799941
8891778,OPERATIVO,2022-03-30,Varios Juegos en CDE,deportivas,True,alto,Ausente,3300,8799942
8891777,OPERATIVO,2022-03-30,Varios Juegos en CDE,deportivas,True,alto,Ausente,900,8799942
8891776,OPERATIVO,2022-03-30,Varios Juegos en CDE,deportivas,True,alto,2024-07-27,2000,8799942
8891692,OPERATIVO,2022-03-30,Escalera Horizontal en CDE,deportivas,True,bajo,2024-03-26,1100,8799950
8891689,OPERATIVO,2022-03-30,Escalera Horizontal en CDE,deportivas,True,alto,Ausente,300,8799950
8891687,OPERATIVO,2022-03-30,Banco de abdominales en CDE,deportivas,True,alto,2024-06-05,4400,8799950
8891685,OPERATIVO,2022-03-30,Multiejercicio en CDE,deportivas,True,medio,Ausente,2200,8799950
8891647,OPERATIVO,2022-03-30,Banco de abdominales en CDE,deportivas,True,bajo,2024-01-28,700,8799950
8891646,OPERATIVO,2022-03-30,Banco de abdominales en CDE,deportivas,False,medio,Ausente,800,5107830
8891645,OPERATIVO,2019-05-21,Multiejercicio en CDE,deportivas,False,medio,Ausente,2600,5107830
8891631,OPERATIVO,2022-03-30,Barras paralelas en CDE,deportivas,False,medio,2024-04-09,400,5107830
8891626,OPERATIVO,2022-03-30,Barra defFlexiones en CDE,deportivas,False,alto,2024-08-22,2200,5107830
8891624,OPERATIVO,2022-03-30,Banco de abdominales en CDE,deportivas,False,medio,Ausente,2000,8891609
8891615,OPERATIVO,2022-03-30,Escalera Horizontal en CDE,deportivas,False,alto,Ausente,4500,8891609
8891614,OPERATIVO,2022-03-30,Barras paralelas en CDE,deportivas,False,bajo,Ausente,1000,8891609
8891592,OPERATIVO,2022-03-30,Escalera Horizontal en CDE,deportivas,Desconocido,medio,Ausente,800,8891581
8891586,OPERATIVO,2022-03-30,Banco de abdominales en CDE,deportivas,Desconocido,medio,Ausente,200,8891581
8891585,OPERATIVO,2022-03-30,Varios Juegos en CDE,deportivas,Desconocido,alto,2024-08-18,1100,8891581
8888617,OPERATIVO,2021-11-25,Varios Juegos en CDE,deportivas,False,medio,Ausente,800,17474
8888613,OPERATIVO,2006-01-01,Varios Juegos en CDE,deportivas,False,medio,2024-08-14,700,17474
8888607,OPERATIVO,2021-11-25,Varios Juegos en CDE,deportivas,False,bajo,2024-09-21,600,17474
8888605,OPERATIVO,2021-11-25,Varios Juegos en CDE,deportivas,False,bajo,2024-09-08,500,17474
8888603,OPERATIVO,2021-11-25,Varios Juegos en CDE,deportivas,False,bajo,2024-05-05,200,17474
8888601,OPERATIVO,2021-11-25,Varios Juegos en CDE,deportivas,False,medio,2024-04-30,200,17474
8888551,OPERATIVO,2022-06-05,Varios Juegos en CDE,deportivas,False,bajo,2024-07-27,200,8799607
8888550,OPERATIVO,2022-05-06,Varios Juegos en CDE,deportivas,False,alto,2024-09-01,2500,8799607
8888544,OPERATIVO,2022-05-06,Varios Juegos en CDE,deportivas,False,medio,Ausente,1000,8799607
8888514,OPERATIVO,2022-02-15,Barras paralelas en CDE,deportivas,False,alto,2024-09-24,1300,8785833
8888494,OPERATIVO,2022-01-19,Banco de abdominales en CDE,deportivas,Desconocido,alto,2024-10-10,2600,8775331
8888491,OPERATIVO,2022-01-19,Barras paralelas en CDE,deportivas,Desconocido,medio,2024-04-27,1500,8775331
8823215,OPERATIVO,2021-10-27,Banco de abdominales en CDE,deportivas,False,medio,Ausente,3000,8776080
8820201,OPERATIVO,2022-04-05,Varios Juegos en CDE,deportivas,False,medio,2024-09-21,600,8799552
8820199,OPERATIVO,2022-08-24,Varios Juegos en CDE,deportivas,False,medio,Ausente,1000,18326
8820196,OPERATIVO,2022-04-05,Varios Juegos en CDE,deportivas,False,medio,2024-03-16,200,8799552
8820185,OPERATIVO,2022-04-05,Varios Juegos en CDE,deportivas,False,alto,2024-04-29,4400,8799552
8808408,OPERATIVO,2022-08-24,Varios Juegos en CDE,deportivas,True,bajo,2024-03-16,1000,18323
8805874,OPERATIVO,2022-08-24,Varios Juegos en CDE,deportivas,False,medio,2024-06-14,500,18324
8805542,OPERATIVO,2022-08-24,Varios Juegos en CDE,deportivas,True,medio,2024-08-18,1200,18323
8805208,OPERATIVO,2022-08-24,Varios Juegos en CDE,deportivas,True,alto,Ausente,2700,18323
8805204,OPERATIVO,2022-08-24,Varios Juegos en CDE,deportivas,True,medio,2024-04-18,900,18323
8805171,OPERATIVO,2022-05-04,Varios Juegos en CDE,deportivas,False,medio,2024-10-07,100,8799552
8805170,OPERATIVO,2022-04-05,Varios Juegos en CDE,deportivas,False,bajo,2024-02-09,200,8799552
8805169,OPERATIVO,2022-04-05,Varios Juegos en CDE,deportivas,False,alto,Ausente,4200,8799552
8805168,OPERATIVO,2022-04-05,Barras paralelas en CDE,deportivas,False,alto,Ausente,1200,8799552
8805164,OPERATIVO,2022-04-05,Varios Juegos en CDE,deportivas,False,medio,Ausente,2400,8799551
8805163,OPERATIVO,2022-04-05,Banco de abdominales en CDE,deportivas,False,medio,Ausente,2200,8799551
8805160,OPERATIVO,2022-05-04,Varios Juegos en CDE,deportivas,False,alto,2024-08-14,2600,8799551
8805158,OPERATIVO,2022-04-05,Varios Juegos en CDE,deportivas,False,alto,2024-06-23,500,8799549
8805156,OPERATIVO,2022-04-05,Varios Juegos en CDE,deportivas,False,medio,2023-12-15,2200,8799549
8805155,OPERATIVO,2022-05-04,Barras paralelas en CDE,deportivas,False,medio,2024-08-22,900,8799551
8805154,OPERATIVO,2022-04-05,Varios Juegos en CDE,deportivas,False,bajo,Ausente,200,8799549
8805152,OPERATIVO,2022-04-05,Banco de abdominales en CDE,deportivas,False,medio,2024-01-04,2300,8799549
8805149,OPERATIVO,2022-05-04,Varios Juegos en CDE,deportivas,False,bajo,Ausente,1400,8799549
8805148,OPERATIVO,2022-04-05,Varios Juegos en CDE,deportivas,False,medio,2024-08-04,2600,8799551
8805147,OPERATIVO,2022-04-05,Varios Juegos en CDE,deportivas,False,alto,Ausente,4500,8799549
8805143,OPERATIVO,2022-04-05,Varios Juegos en CDE,deportivas,False,bajo,2023-12-30,400,8799549
8805140,OPERATIVO,2022-04-05,Varios Juegos en CDE,deportivas,False,alto,Ausente,1200,8799549
8804875,OPERATIVO,2022-04-05,Varios Juegos en CDE,deportivas,True,alto,2024-04-07,3700,8799554
8804874,OPERATIVO,2022-04-05,Varios Juegos en CDE,deportivas,True,medio,2024-02-26,1700,8799554
8804872,OPERATIVO,2022-04-05,Varios Juegos en CDE,deportivas,True,bajo,2023-12-08,900,8799554
8804655,OPERATIVO,2022-04-05,Varios Juegos en CDE,deportivas,True,bajo,Ausente,800,8799554
8804653,OPERATIVO,2022-05-04,Varios Juegos en CDE,deportivas,True,bajo,2024-04-27,1100,8799554
8804651,OPERATIVO,2022-04-05,Banco de abdominales en CDE,deportivas,True,alto,Ausente,900,8799554
8804649,OPERATIVO,2022-04-05,Varios Juegos en CDE,deportivas,True,alto,2023-11-29,1100,8799554
8804648,OPERATIVO,2022-04-05,Banco de abdominales en CDE,deportivas,True,medio,Ausente,400,8799554
8804647,OPERATIVO,2022-04-05,Varios Juegos en CDE,deportivas,True,bajo,2024-06-27,1200,8799554
8804644,OPERATIVO,2022-05-04,Banco de abdominales en CDE,deportivas,False,medio,Ausente,400,8799600
8804643,OPERATIVO,2022-04-05,Varios Juegos en CDE,deportivas,False,bajo,Ausente,500,8799600
8804641,OPERATIVO,2022-04-05,Varios Juegos en CDE,deportivas,False,medio,2024-08-29,2300,8799600
8804640,OPERATIVO,2022-04-05,Barras paralelas en CDE,deportivas,False,medio,2023-10-30,500,8799600
8804636,OPERATIVO,2022-04-05,Varios Juegos en CDE,deportivas,False,medio,2024-05-21,1200,8799600
8804635,OPERATIVO,2022-04-05,Varios Juegos en CDE,deportivas,False,alto,Ausente,4500,8799600
8804632,OPERATIVO,2022-04-05,Varios Juegos en CDE,deportivas,False,alto,2024-02-22,500,8799600
8804609,OPERATIVO,2022-04-05,Varios Juegos en CDE,deportivas,False,alto,2024-08-14,3000,8799600
8804553,OPERATIVO,2022-04-05,Banco de abdominales en CDE,deportivas,True,medio,2024-03-23,1900,8799601
8804549,OPERATIVO,2022-04-05,Multiejercicio en CDE,deportivas,True,bajo,2024-02-26,500,8799601
8804542,OPERATIVO,2022-04-05,Varios Juegos en CDE,deportivas,True,bajo,Ausente,1000,8799601
8804541,OPERATIVO,2022-04-05,Varios Juegos en CDE,deportivas,True,alto,2024-03-11,1200,8799601
8804540,OPERATIVO,2022-04-05,Multiejercicio en CDE,deportivas,True,bajo,2024-11-09,-100,8799601
8804539,OPERATIVO,2022-04-05,Varios Juegos en CDE,deportivas,True,alto,Ausente,1500,8799601
8804538,OPERATIVO,2022-04-05,Banco de abdominales en CDE,deportivas,True,bajo,2024-11-02,500,8799601
8804536,OPERATIVO,2022-04-05,Varios Juegos en CDE,deportivas,True,alto,Ausente,2700,8799601
8804534,OPERATIVO,2022-05-04,Varios Juegos en CDE,deportivas,True,medio,2024-09-28,1500,8799601
8803675,OPERATIVO,2022-04-05,Varios Juegos en CDE,deportivas,False,bajo,2024-06-08,700,8799553
8803672,OPERATIVO,2022-04-05,Varios Juegos en CDE,deportivas,False,medio,2024-07-27,1000,8799553
8803668,OPERATIVO,2022-04-05,Varios Juegos en CDE,deportivas,False,medio,Ausente,1800,8799553
8803666,OPERATIVO,2022-04-05,Barras paralelas en CDE,deportivas,False,bajo,2024-05-12,0,8799553
8803542,OPERATIVO,2022-04-30,Banco de abdominales en CDE,deportivas,False,medio,2024-07-29,1100,8799633
8803540,OPERATIVO,2022-03-29,Banco de abdominales en CDE,deportivas,True,alto,Ausente,300,8799547
8803538,OPERATIVO,2022-03-29,Escalera Horizontal en CDE,deportivas,True,medio,2024-05-20,500,8799547
8803536,OPERATIVO,2022-03-29,Barras paralelas en CDE,deportivas,True,bajo,Ausente,1400,8799547
8803527,OPERATIVO,2022-03-29,Multiejercicio en CDE,deportivas,False,alto,Ausente,2400,4749895
8803526,OPERATIVO,2022-05-06,Banco de abdominales en CDE,deportivas,Desconocido,alto,2024-02-13,3500,8799632
8803481,OPERATIVO,2022-05-06,Banco de abdominales en CDE,deportivas,Desconocido,bajo,Ausente,800,8799632
8803478,OPERATIVO,2022-03-29,Multiejercicio en CDE,deportivas,True,medio,Ausente,2800,8799543
8803476,OPERATIVO,2022-03-25,Escalera Horizontal en CDE,deportivas,False,alto,2024-01-07,2600,8799606
8803433,OPERATIVO,2022-03-25,Multiejercicio en CDE,deportivas,False,alto,Ausente,3300,8799606
8803431,OPERATIVO,2022-03-25,Barras paralelas en CDE,deportivas,False,bajo,2024-01-02,600,8799606
8803429,OPERATIVO,2022-03-29,Banco de abdominales en CDE,deportivas,True,alto,Ausente,2700,8799543
8803427,OPERATIVO,2022-03-25,Multiejercicio en CDE,deportivas,False,medio,2024-07-03,800,8799606
8803395,OPERATIVO,2022-03-29,Barras paralelas en CDE,deportivas,True,medio,2024-01-11,2100,8799540
8803393,OPERATIVO,2022-03-29,Banco de abdominales en CDE,deportivas,True,medio,2024-03-04,900,8799540
8803079,OPERATIVO,2022-03-29,Barras paralelas en CDE,deportivas,False,medio,2023-12-12,900,8799531
8803075,OPERATIVO,2022-03-29,Banco de abdominales en CDE,deportivas,False,medio,Ausente,2200,8799531
8803064,OPERATIVO,2022-03-29,Barras paralelas en CDE,deportivas,False,bajo,Ausente,500,8799531
8803007,OPERATIVO,2022-03-29,Barras paralelas en CDE,deportivas,True,alto,Ausente,3000,8799532
8803005,OPERATIVO,2022-03-29,Banco de abdominales en CDE,deportivas,True,alto,Ausente,2400,8799532
8800720,OPERATIVO,2022-04-04,Varios Juegos en CDE,deportivas,True,medio,Ausente,2200,8799638
8800706,OPERATIVO,2022-04-04,Barras paralelas en CDE,deportivas,True,bajo,Ausente,500,8799638
8800691,OPERATIVO,2022-04-04,Banco de abdominales en CDE,deportivas,True,bajo,2024-09-27,-200,8799638
8800144,OPERATIVO,2022-08-24,Varios Juegos en CDE,deportivas,False,bajo,Ausente,1300,18349
8800143,OPERATIVO,2008-01-01,Varios Juegos en CDE,deportivas,False,medio,2023-10-30,2300,18349
7943863,OPERATIVO,2013-08-01,Varios Juegos en CDE,deportivas,False,bajo,Ausente,900,52141
